4.330433E+0;4.559375E+0;4.330433E+0;4.000000E+0;4.330433E+0;6.409878E+0;4.330433E+0;1.500000E-3
4.430443E+0;4.559375E+0;4.430443E+0;4.000000E+0;4.430443E+0;6.409878E+0;4.430443E+0;1.500000E-3
4.530453E+0;4.550000E+0;4.530453E+0;4.000000E+0;4.530453E+0;6.396419E+0;4.530453E+0;1.550000E-3
4.630463E+0;4.543750E+0;4.630463E+0;4.000000E+0;4.630463E+0;6.393808E+0;4.630463E+0;1.600000E-3
4.730473E+0;4.543750E+0;4.730473E+0;4.000000E+0;4.730473E+0;6.393808E+0;4.730473E+0;1.600000E-3
4.835484E+0;4.537500E+0;4.835484E+0;4.000000E+0;4.835484E+0;6.390256E+0;4.835484E+0;1.650000E-3
4.935493E+0;4.531250E+0;4.935493E+0;4.000000E+0;4.935493E+0;6.396502E+0;4.935493E+0;1.700000E-3
5.035503E+0;4.525000E+0;5.035503E+0;4.000000E+0;5.035503E+0;6.396944E+0;5.035503E+0;1.740000E-3
5.135514E+0;4.525000E+0;5.135514E+0;4.000000E+0;5.135514E+0;6.396944E+0;5.135514E+0;1.740000E-3
5.235524E+0;4.518750E+0;5.235524E+0;4.000000E+0;5.235524E+0;6.400687E+0;5.235524E+0;1.790000E-3
5.335534E+0;4.515625E+0;5.335534E+0;4.000000E+0;5.335534E+0;6.397247E+0;5.335534E+0;1.840000E-3
5.435544E+0;4.515625E+0;5.435544E+0;4.000000E+0;5.435544E+0;6.397247E+0;5.435544E+0;1.840000E-3
5.535553E+0;4.509375E+0;5.535553E+0;4.000000E+0;5.535553E+0;6.396121E+0;5.535553E+0;1.880000E-3
5.635563E+0;4.506250E+0;5.635563E+0;4.000000E+0;5.635563E+0;6.393057E+0;5.635563E+0;1.930000E-3
5.735574E+0;4.500000E+0;5.735574E+0;4.000000E+0;5.735574E+0;6.398249E+0;5.735574E+0;1.980000E-3
5.835584E+0;4.500000E+0;5.835584E+0;4.000000E+0;5.835584E+0;6.398249E+0;5.835584E+0;1.980000E-3
5.935594E+0;4.496875E+0;5.935594E+0;4.000000E+0;5.935594E+0;6.399518E+0;5.935594E+0;2.020000E-3
6.035604E+0;4.487500E+0;6.035604E+0;4.000000E+0;6.035604E+0;6.409276E+0;6.035604E+0;2.070000E-3
6.135613E+0;4.487500E+0;6.135613E+0;4.000000E+0;6.135613E+0;6.409276E+0;6.135613E+0;2.070000E-3
6.235623E+0;4.481250E+0;6.235623E+0;4.000000E+0;6.235623E+0;6.410146E+0;6.235623E+0;2.110000E-3
6.335634E+0;4.475000E+0;6.335634E+0;4.000000E+0;6.335634E+0;6.408030E+0;6.335634E+0;2.160000E-3
6.435644E+0;4.468750E+0;6.435644E+0;4.000000E+0;6.435644E+0;6.402707E+0;6.435644E+0;2.210000E-3
6.535654E+0;4.468750E+0;6.535654E+0;4.000000E+0;6.535654E+0;6.402707E+0;6.535654E+0;2.210000E-3
6.635664E+0;4.465625E+0;6.635664E+0;4.000000E+0;6.635664E+0;6.395185E+0;6.635664E+0;2.250000E-3
6.735673E+0;4.459375E+0;6.735673E+0;4.000000E+0;6.735673E+0;6.397772E+0;6.735673E+0;2.300000E-3
6.835684E+0;4.459375E+0;6.835684E+0;4.000000E+0;6.835684E+0;6.397772E+0;6.835684E+0;2.300000E-3
6.935694E+0;4.456250E+0;6.935694E+0;4.000000E+0;6.935694E+0;6.398624E+0;6.935694E+0;2.350000E-3
7.035704E+0;4.453125E+0;7.035704E+0;4.000000E+0;7.035704E+0;6.406784E+0;7.035704E+0;2.390000E-3
7.135714E+0;4.443750E+0;7.135714E+0;4.000000E+0;7.135714E+0;6.408298E+0;7.135714E+0;2.440000E-3
7.235723E+0;4.443750E+0;7.235723E+0;4.000000E+0;7.235723E+0;6.408298E+0;7.235723E+0;2.440000E-3
7.335733E+0;4.437500E+0;7.335733E+0;4.000000E+0;7.335733E+0;6.409919E+0;7.335733E+0;2.490000E-3
7.435744E+0;4.434375E+0;7.435744E+0;4.000000E+0;7.435744E+0;6.404621E+0;7.435744E+0;2.530000E-3
7.535754E+0;4.434375E+0;7.535754E+0;4.000000E+0;7.535754E+0;6.404621E+0;7.535754E+0;2.530000E-3
7.635764E+0;4.431250E+0;7.635764E+0;4.000000E+0;7.635764E+0;6.399965E+0;7.635764E+0;2.580000E-3
7.735774E+0;4.425000E+0;7.735774E+0;4.000000E+0;7.735774E+0;6.394422E+0;7.735774E+0;2.630000E-3
